predicted,actual
20.045239736817692,20.35
18.09068106646983,16.945
14.20933263665203,14.67
5.773906505187933,5.81
6.715430376139579,6.56
0.003929048318553343,0.0
9.680752499147523,9.88
4.85539036523203,4.3050003
7.746218083117256e-05,0.0
19.467827038708748,20.255001
0.0035829779655725865,0.0
19.24308878736199,18.88
0.0075884285761556244,0.0
8.644078786941497,8.719999
16.362167393011475,16.67
19.756552459567423,19.69
20.91346824414337,20.99
20.102089651709115,20.545
15.10082895559971,15.23
15.249913572377611,15.39
8.345990341240912,7.57
13.534446289385759,13.1
17.94185054361312,18.94
20.918222093989165,23.64
5.043850378718883,5.15
5.672224607344902,5.3900003
29.651902717441928,29.470001
4.728780666451286,4.73
11.034940232033463,9.37
15.628735765358734,16.39
20.51833176100802,21.325
0.000787360845955011,0.0
4.01378817873891,3.73
0.0031574872493909953,0.0
18.82701224422643,17.89
9.934111303935362,9.86
32.50434057012731,28.325
11.00142271613292,15.14
-0.005023916536641913,0.0
0.002109990926566648,0.0
4.236777470996694,3.28
14.562778501165521,16.28
4.034293839768407,3.79
10.25189314858859,9.53
7.890859398186733,8.34
0.0047831749153358,0.0
20.594151604895018,20.37
17.86217553801404,18.04
22.733423985238392,23.36
22.321026555914365,20.61
4.525449273604453,4.31
23.49696626029624,23.315
17.26063191009344,17.61
12.75050315929508,12.23
5.460039521468617,5.7
10.63644974022839,9.7
17.642185620607766,18.689999
5.956044171604849,5.92
24.590625578598623,23.375
22.573466556503337,24.49
8.870746065747404,9.43
27.783402639174543,28.375
17.285515336948816,17.92
23.425588550895878,22.33
11.63868598190021,11.809999
19.275168331366462,18.475
7.196800817563653,8.44
23.918699992532364,25.04
10.495504728787697,10.28
11.732795049413468,12.345
18.932527472977245,19.34
15.016324541178152,15.29
5.074228130477889,5.0
11.595450440443685,12.995
34.33228256971726,35.71
7.2940843135893205,6.03
16.757456958818732,17.19
19.212542482819337,18.76
10.432613864761773,10.0
5.367939088504241,3.77
23.92478768094073,25.96
11.79313561529035,11.06
14.653613574282428,15.13
23.11395736367144,23.18
16.715281298050716,16.4
5.402993986898655,5.47
17.571737647711544,16.65
3.480592162485005,3.86
5.171764216470152,5.89
13.170389256190413,12.72
7.8168077352723095,7.7200003
36.20051564942844,30.63
9.237091832971906,8.75
23.610992227794362,23.53
9.61608142135633,9.96
7.987851268303822,6.71
7.346366027180325,7.58
23.744932537768534,22.8
16.59054092509741,16.085
5.746857275260488,6.2
20.443296768561346,20.765
11.725660241057854,12.65
23.184754857683934,23.33
25.69856585616473,26.8
7.945192792734717,8.12
8.857988066807525,9.26
27.720455398336895,26.89
26.36621094967939,26.26
24.95728361523868,24.67
22.944257354547016,22.31
4.2249732032560905,4.21
19.87692463959027,20.29
10.327788045198682,10.12
16.38515002663262,17.81
17.66568132075807,17.39
5.929006058628974,6.98
23.293648881079854,23.26
18.821727712344924,19.0
18.143298625160217,18.03
12.136237122510519,12.605
12.251799008677029,12.23
19.758981032064696,18.675
15.05232227483666,14.27
12.543949211430803,12.91
19.117840061446014,19.13
23.429806124038322,23.5
17.786845398803067,18.955
5.254730053449014,4.515
17.29776071293436,17.310001
14.346362368592398,13.83
7.192841596561189,6.64
14.536549923719697,14.674999
13.17629367169295,12.755
10.016418596537866,10.16
16.456428217795466,16.18
0.004687114978488767,0.0
18.3646764431377,16.575
17.220780701426204,17.14
20.03137150605008,16.65
6.024783220636619,5.41
11.175041734098725,11.42
0.002792722128757941,0.0
6.773029761976154,6.3450003
12.983562519711946,13.46
17.693043637835977,17.36
10.55433747142783,10.1
23.58515279208085,22.98
22.68065411406023,22.494999
8.622909821955352,7.0
12.182851023095559,12.13
36.25950566612047,36.335
13.785187203651033,13.97
5.965249697963174,6.05
23.046764213958532,23.57
17.315163782456587,16.35
0.002792722128758746,0.0
22.00758801278433,22.48
22.036378975945386,22.51
17.98810225930085,18.244999
14.615596318893692,14.04
18.571240602472677,18.79
15.303683542260583,18.04
5.499289248270142,4.94
26.51408650201204,27.18
10.655073135031905,10.22
24.726984240332634,23.34
12.314200843583535,13.145
4.822430062396447,4.545
14.505307139971343,14.31
14.820953153187624,15.36
7.778273675011664,8.745
11.077506731012294,11.785
3.4686987040462505,3.64
18.61664888990406,18.1
8.292151573773298,8.285
5.197627057859881,4.88
9.949886659517409,9.18
10.921398563455513,10.61
4.770842421744299,5.3050003
16.361581050974205,14.215
22.300217045318377,25.18
20.449513914627715,20.0
15.75727973912814,15.37
5.70270455302448,5.88
0.003157487249390218,0.0
27.75818050783227,26.735
15.776675714495099,16.02
20.720675671675767,19.885
20.489746633544247,22.8
26.598142278984152,26.89
18.00669277575044,17.43
11.893166509006416,12.434999
10.476982716569536,10.915
12.969468806929802,12.885
6.985113360843549,7.71
-6.723340876759127e-05,0.0
6.625168434362589,7.27
28.448155578611477,28.61
34.92312867585103,33.86
14.843828239968852,14.66
20.78115520050045,21.17
33.810260726194315,32.195
7.557993995703792,6.975
12.985881820771253,13.99
20.93786304921042,19.16
16.153538047774,16.32
8.406931483996505,7.86
0.003929048318554786,0.0
27.899748635595657,26.6
22.54868755776319,23.03
11.140355913865598,11.15
16.39037478905045,14.65
12.869465709596923,12.469999
18.20597359393617,17.56
15.109402336146504,13.26
18.773695363648436,20.23
10.344098512790826,10.75
25.84369394022414,31.35
14.510888160150676,15.2
6.676206190610076,6.87
23.89322329733852,24.87
21.950121035467415,22.75
17.955404454292324,17.224998
5.584516172117758,4.935
10.524767654000353,10.115
24.6983807659358,24.78
17.65380533327992,17.575
27.784056478798593,29.4
20.529187730087152,20.365
5.789053783423487,5.755
0.002606800357754911,0.0
27.228523075012433,25.91
20.458168506546873,21.76
19.637419856675386,19.7
14.130844756733035,16.44
14.276265417868116,14.19
14.331626178388994,13.69
0.0031574872493909953,0.0
17.069502746122083,17.24
19.24380830010652,18.805
21.10397922869641,20.95
15.93989436197538,15.72
14.532352184355096,12.86
15.265102788026132,17.46
6.559408346252845,6.795
22.23553099910054,22.94
34.3567082318097,36.45
22.420518510661527,20.51
20.048774263580505,20.445
14.28966876661219,15.51
23.496914655491658,21.51
24.78558056407752,26.74
21.02303932927241,19.45
6.051564661097885,6.99
12.446670169738324,13.049999
4.5305749682343714,4.39
15.144424702434206,15.16
13.336372170929419,12.605
18.525280247867553,18.45
18.910810216442645,18.869999
13.050975098945012,12.98
12.360960987981475,11.69
10.203811090233513,9.94
17.535189771326046,16.98
5.92544707897361,5.55
5.524087151871157,5.455
20.872106163877707,20.03
6.227334822303737,5.37
16.690781130645753,16.69
15.079898983340843,15.0
22.05580961839928,22.225
20.841732730163645,22.21
21.329633120780773,21.31
5.769901237338431,5.82
11.693299458520265,12.4
21.137147969489067,21.35
17.201316909144744,16.03
18.56440350424438,18.5
8.964209279389577,9.389999
15.97473168443803,15.53
7.611532122042513,7.935
21.202479825502813,20.305
14.195987065498677,14.61
19.199827488416933,19.55
22.0737216639086,21.51
20.54795970904911,20.26
22.877430878160673,22.32
7.5630568763271695,7.855
15.303672013805276,14.51
10.717851124239207,11.5
10.786904540424505,10.52
8.777102559775306,8.02
21.96377546682756,22.05
9.291267319689672,9.82
0.002307494688006732,0.0
9.600442134483586,10.815001
11.987723290569884,12.014999
7.864809670516189,8.74
19.948132570873934,19.93
16.121810650036892,16.07
28.154265831538517,27.77
5.787658664438519,5.54
0.026872229568456404,0.0
14.680487564762712,14.735001
23.16550864363181,25.91
12.290088300786069,12.705
36.260678088024385,36.09
14.513160955453493,15.605
14.655745893347378,14.5
20.63319503676457,20.12
6.7273112052248925,6.68
14.539160416467949,15.14
14.045739315973764,17.415
18.83821146689017,18.92
20.5856818220358,19.445
4.522097949593865,3.74
4.536583927109409,4.82
12.014776281626135,10.94
15.120000526954573,14.67
6.755654110462605,7.315
20.887703212311184,21.02
15.198298686495521,17.119999
17.130838333154077,16.855
5.115386392934898,5.0
11.653812661076067,12.43
0.0003024699461555768,0.0
5.89392647553587,5.74
7.004027102327119,6.39
14.343732263892795,15.25
24.950994745214004,24.685
19.251076868404102,19.654999
6.529306031044083,6.39
14.05671808718917,13.235001
10.047671172592244,9.48
0.005573430752149888,0.0
14.710618739605447,14.17
20.481541397768137,20.11
13.43591511780748,12.285
21.47897213339835,22.71
18.489659250947142,18.27
20.242371058633378,23.8
12.298745670045298,10.56
0.002792722128757608,0.0
18.82020450663608,19.96
11.758238900379274,11.315
-0.0024685125325854163,0.0
12.956327475292538,13.84
16.58560539743182,16.43
25.648353007177366,22.85
5.475933325014983,6.335
5.982810168370214,6.11
0.00392904831855301,0.0
22.39893479316163,22.82
19.85923629124653,21.955
20.52757064345142,21.78
13.657304367754652,14.395
12.017966383821408,12.23
25.451148808507387,24.42
9.434548155113225,8.35
16.507685780281925,15.835
14.346425076757285,13.945
15.69562747143502,17.45
1.576300194617491,1.65
0.000787360845955011,0.0
23.622381366903205,24.73
5.63711342320219,5.84
10.775492663232571,10.76
19.18661890659366,19.71
28.07769441758015,29.244999
36.19928720999912,36.9
13.464578342479326,12.139999
0.003929048318555119,0.0
12.300908591723474,12.379999
13.460427613945567,13.76
0.005573430752149111,0.0
25.519233246431583,24.73
-0.008557947182233619,0.0
22.23601887642094,22.88
35.35268136408437,35.92
14.233489513535167,15.43
22.825501286495765,23.04
0.003929048318555119,0.0
16.415048066510877,17.805
18.40509112844263,18.43
3.4564243171681386,3.36
28.268905489161604,28.77
16.04112832417883,15.03
-6.676575083122064e-05,0.0
3.9466563301788495,3.79
24.053596646526664,24.43
20.59151536938352,21.715
15.015370327502584,15.73
15.305202386864902,14.16
12.231958149276306,11.72
7.595321744840947,7.12
0.0035829779655733914,0.0
14.877012358586711,15.16
5.522685773169137,5.75
12.319090680882582,13.41
21.194812138252257,21.66
17.647511018866528,18.27
18.83591487911284,18.85
20.678580322162276,21.03
27.17481003924964,27.119999
7.610061036560214,7.4
17.25265842691096,17.11
22.606404158811696,23.58
17.505895510145663,18.795
12.844977787341815,13.71
21.728685980526876,21.75
15.73323702315616,16.88
7.5282146957153815,7.94
13.274546351668818,12.57
16.214438229564067,15.52
14.003581397346688,13.469999
21.27353618919266,22.13
0.005255331585551205,0.0
3.4674822417285016,3.605
-6.676575082877815e-05,0.0
5.772961106991141,6.4049997
35.73668659534542,27.24
20.866782432818166,19.46
15.919623762961052,16.365002
21.132097744319736,18.57
20.171337390471734,20.34
11.315778251552613,12.78
27.10609221466906,26.64
14.065315659053221,14.22
10.616729460329784,9.13
21.164816454839773,21.695
12.028532526590158,12.275
4.6602933483569435,4.385
6.365723968637576,6.52
13.280235230088564,13.26
29.41624788338316,27.28
5.9957246521217185,5.99
0.002792722128757941,0.0
24.784600917285346,24.49
19.29259615529693,19.93
13.998565566429678,14.08
23.97644913429847,24.89
21.58469470110224,21.49
18.052642541507495,16.03
10.860466652503378,11.85
13.309247941213572,13.385
13.031433909913632,15.945
5.550714837170197,5.12
5.9920784874464825,5.53
22.030022207526784,22.285
5.915749390977439,5.41
6.079669353349467,5.16
6.064044787713815,6.2650003
7.6664075719924405,7.64
22.225510262192028,21.64
21.54301155489391,17.68
21.796437452419823,21.51
28.094905794872172,27.86
18.171482189226708,17.81
28.025050254984116,24.23
21.943570110177852,21.835
27.628060797130345,27.884998
15.153731337645983,15.86
12.362689830923019,12.6
18.32334259412366,17.93
9.806733175351095,10.89
25.757867630422552,25.89
17.0289767763411,18.485
20.7860243353409,20.38
0.003926499629468552,0.0
10.659154202478872,11.49
21.606332991836343,21.375
19.221498400945915,18.88
19.16482627161157,19.0
13.662444771808259,13.05
21.77297222612744,20.835
6.24716669302834,4.92
18.666203470910567,19.27
16.17472033161507,16.45
34.0674983329989,32.9
10.168055789675408,9.344999
11.817013601589657,12.09
15.866683288120937,14.29
12.906158826001064,12.915001
19.46398429950529,18.37
10.926596350375608,10.85
10.14671260442473,9.1
21.457347035545425,20.63
10.97482687666126,11.58
6.294245069363301,6.35
21.46503228132697,21.51
26.9720651251826,27.55
9.759286938500463,9.155001
16.67371390108858,22.48
20.01398081873228,19.81
15.408035938145689,14.95
13.420605161029199,13.51
9.844428155113789,10.11
12.293267170875083,12.065001
7.968147040311573,7.81
6.529780003452096,6.815
23.600933540879637,25.15
20.159046032497816,19.869999
13.472368005487304,14.05
34.481914798331886,33.62
22.594957888583238,23.52
-0.0024685125325854163,0.0
19.30428162887681,18.73
7.325254247435666,7.0
5.41422420559917,6.3050003
17.178317107531,16.67
13.214217252078443,10.33
10.65304674529127,10.06
14.03058452703079,13.665
8.445848442659685,8.83
13.993191573860248,12.530001
18.435349956640465,17.724998
17.859521104680848,18.03
-6.676575082944429e-05,0.0
14.79976713963915,15.379999
6.7923075995908375,5.8149996
0.002792722128757608,0.0
5.452358467781831,5.82
14.968268583457963,14.665
18.53169522059543,17.2
5.963818137332483,6.24
23.10875873859369,23.59
23.21961513478543,22.89
8.642890033982516,9.01
12.12524218585843,9.695
7.28429505445739,7.035
19.47984414799901,19.9
0.04022470941033842,0.0
-6.723340876947865e-05,0.0
12.608154023901646,14.12
16.64764481063255,17.380001
20.340728888197884,18.08
20.658525890660552,19.29
11.427560186015096,10.575
9.825807430897068,11.15
7.094743909189566,6.82
6.825629296181886,6.62
20.47046100733428,20.43
19.76211526819356,18.36
10.988960280494583,10.969999
15.677957810541194,15.91
31.567984220686544,31.24
22.76847489963479,21.75
11.730299798856771,13.184999
5.84037853823675,6.06
13.284523737039407,13.535
5.275571517543498,4.31
27.37741362038709,27.59
14.589436198429112,13.68
17.95728321521233,18.48
21.547986794245652,21.05
19.290260942394664,18.46
19.833259196667527,19.91
16.432480801204285,16.14
18.704795521338905,18.35
5.5243828001079445,5.61
-0.0014661156781902293,0.0
19.635556178622217,17.72
-0.002468512532584528,0.0
18.767872426432724,17.39
20.535899906651192,20.81
19.384008369708496,19.41
18.97775375959072,20.74
7.746218081615679e-05,0.0
9.38777923004843,9.065001
17.149111903887427,16.75
10.595175573975974,10.85
7.090026906623136,7.455
18.373757852782088,18.404999
10.11712872336462,11.56
13.079383672879187,13.805
14.004903760825725,15.99
33.851772399903815,33.24
14.392640880638902,15.549999
22.350522578677655,23.02
18.105661038178415,18.26
11.060215267547532,10.64
14.153420367056713,13.365
14.182333498199432,13.57
16.608362813818463,17.39
13.518552107608647,13.8
29.729280446971693,30.71
20.505977361668833,21.56
20.41164598755588,20.475
5.801870436883062,6.0950003
23.058417499294205,22.93
7.81646502520546,6.955
34.89111383051219,35.07
22.63705087137234,22.19
18.240454985153846,18.285
19.183969764139466,19.23
16.156090201548125,15.065001
10.845386380349167,9.93
9.949220254767798,10.35
0.005625034940475705,0.0
10.657888669869655,9.44
17.06602685611422,17.38
6.538176314065001,6.77
20.698202136998283,19.96
22.03305027204946,22.12
35.23714952158711,35.985
0.002479694281490371,0.0
18.172578885354664,17.6
15.378727781187845,15.21
4.799837493775365,4.38
19.209950322195745,19.29
5.7463573482715855,5.79
5.021731763527857,7.44
22.278777621247738,24.68
12.142918607339206,10.57
19.720685530047344,20.36
21.620161991834575,19.94
18.40937993440694,18.775002
0.0035829779655725865,0.0
20.695299297249253,22.915
4.937312652087083,5.36
27.29041523127423,29.16
17.479436994907907,16.61
7.440347632231237,7.91
5.960271741092407,6.93
9.991459344397276,10.059999
6.535112948732636,7.285
12.840554179536557,13.755
5.757262568919886,6.43
34.286832123947256,34.34
11.143497562346806,11.34
33.79769273655992,28.73
21.062711790855705,22.405
5.450636633548266,5.7
21.938106794676504,21.79
6.685292772250402,5.9
9.565796807687146,10.1
11.158542520760388,11.51
20.373275710505126,20.02
26.71375375148074,26.91
23.74925644864882,23.735
16.450445336489512,16.2
15.211570585725283,14.36
22.247741429492457,22.310001
7.746218081615679e-05,0.0
26.93984163390991,24.52
19.645719888334867,20.54
12.65899033669064,12.71
18.062578610301188,17.82
12.876097585511236,11.54
10.800879494116858,8.79
17.785445784738755,17.77
27.23127097627029,27.58
8.765967888262438,9.0
20.273435065549176,20.86
23.164487937192067,24.1
25.58267417557651,25.13
18.374834599202167,18.744999
17.229096592698323,19.12
14.763751144493229,13.88
11.28411383321164,10.76
33.82059470684515,33.83
14.11092631426183,14.39
15.356997071080679,15.12
20.00411740330123,20.85
-0.007014369323218436,0.0
20.520981928005927,20.439999
11.638844640998267,11.754999
25.95614150905007,26.39
9.238232093835741,9.87
19.63843460690501,19.835
15.140321422715482,14.8
11.482936514146468,10.06
12.269046090647274,12.23
10.562944979509865,12.209999
19.69134053210983,19.01
18.58930691303118,16.54
17.195399147500225,16.88
12.62394638153955,13.34
11.393256625089393,11.15
0.0021099909265687574,0.0
11.611739589400583,8.98
16.221412108279576,15.25
16.80549125871417,17.67
23.644358171098737,22.3
23.714038344234165,23.56
17.422341520736218,16.295
18.241188956954698,18.49
14.288416979335109,13.184999
9.612062457299139,9.32
12.270031872098519,11.915
20.83898931038178,18.56
20.34960558456201,20.48
13.307483501596474,14.14
6.210335974201999,7.23
13.246995124555069,14.74
36.12617326794941,36.47
14.44959163339299,15.565001
14.058669051410469,13.93
5.875922791431126,6.0
20.46834257870169,22.064999
10.515675622355534,11.28
18.411868218146992,18.93
6.820152589013875,6.47
14.586662764199888,14.790001
19.09916509431938,18.494999
12.625854114704088,12.43
0.003550788788692921,0.0
22.638855112025734,21.45
22.8346858532964,20.785
5.053512163024391,5.01
7.989025994565954,8.285
22.938099218599426,22.54
16.489556471973227,18.12
5.4302490074238765,6.08
7.011814901949647,6.29
26.967100724272186,28.14
12.418281988951716,12.5
12.965925314712793,13.02
14.369227739059449,13.94
17.624766101952236,17.355
6.152641087673606,6.38
15.367329340091489,13.89
17.465573997469402,17.645
14.728060137857442,14.89
12.224678107849309,12.59
8.031969530506151,6.525
13.29065280563604,13.475
4.621962462204576,4.61
18.277274045651176,16.67
19.068257603572054,17.724998
7.429420707371388,7.71
33.871576302059275,34.93
0.00976565291151007,0.0
14.089964189157474,13.23
13.6130434424164,13.415
25.69824018694709,23.645
12.466687037085586,10.79
16.6179638202771,16.78
19.390914273497554,19.61
-6.676575082944429e-05,0.0
21.942360806575863,22.43
20.373860070976843,21.02
6.137085301024459,6.18
11.506225121252426,11.73
20.385491824559434,18.96
14.741465650109916,14.89
5.849417395255079,6.085
13.763007516015678,14.285
23.19277740607578,24.56
18.760670462132524,18.37
4.640313603670485,3.34
17.687198317725517,19.61
25.681924196234153,26.27
27.733017158392602,27.67
17.497643475423992,19.47
18.693161399562243,18.53
6.989523476642589,6.47
13.591378386326571,13.67
22.236110773217423,21.99
10.411082978240009,10.37
27.057446896115756,26.380001
14.353426090441872,14.29
22.686576673327064,22.66
0.002792722128757941,0.0
13.314294515819627,12.29
17.673820769558475,17.31
15.090570275397392,12.700001
12.31922664462582,13.02
5.317039303829133,5.53
6.386712002938772,6.86
21.540446865204252,21.015
5.2762955614455285,5.75
18.920395432047002,19.07
11.76841966878128,10.92
15.329404561429847,15.19
27.687643972395257,31.04
2.954722742170709,2.82
27.193262161371806,27.63
7.142309198763234,6.83
0.00247969428148915,0.0
12.271789428269031,10.92
13.748407616414326,14.52
9.651214642300346,10.19
19.333927861708954,21.04
7.3419464763672755,7.65
12.867141013226547,14.195
15.692435159038023,15.605
14.724413129697746,18.66
0.01183515369028222,0.0
6.132570793356552,6.21
16.518851510416795,16.92
27.851852810979512,26.54
15.235874932825213,16.42
16.376094122725892,16.65
11.556455892021903,12.395
23.10793904972643,22.29
0.0031574872493922166,0.0
13.515146554974024,14.415
11.378530392093007,11.6
13.639094243130186,14.17
13.824546517278348,11.96
14.028180087526327,13.09
6.234746217639985,5.79
-0.00246851253258364,0.0
26.7192017118405,28.1
17.673588789395772,16.75
23.69551375033702,18.81
21.490510176263168,21.98
34.696522373304404,36.495003
16.48480742980516,18.14
11.45465745874823,11.235001
19.740145519700413,18.99
19.40599156601002,19.03
10.689115561759714,9.85
9.710588196651589,11.035
6.239832113526205,7.0
5.038741122648993,5.31
21.739727101006405,21.07
4.397245708996809,5.15
18.243506815786777,17.46
18.309987020069073,18.245
10.883183971859143,10.12
6.204447863115543,6.25
9.918900904804465,11.35
28.170326971678886,26.77
21.3780157039475,23.17
18.66720438570339,19.04
26.61000243516845,23.29
7.417003003305525,6.98
22.547616996489776,22.14
22.854197675466942,20.435001
14.77661240500881,15.4
5.672491932406455,4.68
34.50005348670922,32.76
20.128930305781516,21.25
12.693890911962976,11.77
23.828307020713574,23.6
5.491159400239875,4.99
5.074730193351325,5.02
24.105975476858863,21.395
-0.0016143859357836965,0.0
12.244745156629488,12.985
0.007958131931079903,0.0
5.193661604167199,4.88
18.73235909952404,19.15
9.652627492710886,10.34
-6.676575083122064e-05,0.0
35.315513641553785,35.89
17.910130139417088,17.94
21.584237778933065,22.81
7.051587595772084,7.37
17.446334155831142,17.655
13.880874315497685,12.379999
4.61013881390641,5.105
14.090143863005146,15.395
13.040929179341427,13.2
7.67377821060193,7.29
0.0021099909265653157,0.0
15.530293887578798,14.72
21.239903756408246,21.755
22.485400516739265,21.69
27.768294229420068,28.66
6.7682917436447925,7.0550003
7.311846293543546,7.79
22.348586200135337,22.939999
21.43428872508919,21.02
22.848118491617363,21.89
17.111393858787366,17.55
17.51488737706383,18.47
17.727243675673538,17.814999
12.06043181751022,11.424999
22.553870096006058,21.36
10.15925989971463,10.27
13.630711975496135,12.48
12.448020109452841,12.36
22.910094488947614,22.935
20.82365554115644,19.349998
9.747157155240085,8.62
11.50509594876629,10.475
18.32392067783484,18.21
11.649097620756205,11.1
4.349559044971391,4.21
7.329748420938029,6.46
6.396650646211921,7.105
16.846009397464613,17.08
11.69587888475801,10.495
16.753628837723998,16.71
6.457237528492211,7.11
21.348331086896618,20.425
5.7057295841023725,5.505
16.438679588113423,16.66
18.66995370597325,17.75
6.059143081309489,6.59
5.267837961724958,4.4
5.13254377318431,4.98
22.263366278160994,26.15
8.727641261337983,7.64
4.863675470093864,4.505
10.702952515150145,10.63
20.35203448483417,20.68
23.790901600265205,24.655
17.093722018453,17.080002
18.675467697613357,18.74
8.956340133458413,9.18
15.563413692314999,15.35
6.163958277583957,6.14
15.550228139045165,15.795
18.00825318473441,18.28
8.011778514850924,7.81
5.062825089510697,4.45
18.97098691051601,18.34
13.655465036084449,14.14
19.038950519201276,18.96
15.454162112608575,16.865
23.44200117212686,24.34
19.351637334425217,21.02
20.76934507127045,20.35
6.081476767794828,7.36
4.85714715082093,4.9
23.687112572563436,21.035
0.0021099909265678693,0.0
11.452929221279534,12.05
24.224277047865677,24.49
24.516091280996307,25.01
13.897733728795252,13.09
6.539184005964572,6.1099997
24.652805672485044,25.44
-6.723340876748024e-05,0.0
13.473881990124752,13.24
24.66484486822075,22.66
5.278436087117261,5.06
21.94965228544771,21.42
18.94960611185375,19.0
19.823533199326185,19.21
19.521250024092165,19.59
21.038990071838224,21.4
5.157141180631806,5.135
9.073523361626316,8.49
16.469165407137286,15.69
10.692925131684841,10.27
7.667135324526044,7.7
0.0021099909265678693,0.0
21.399873052260578,21.475
22.07094697408394,22.33
14.856259430856358,14.495
23.28218164441576,23.37
14.809651286684566,15.264999
22.77517997344824,22.485
17.219526548213555,16.845001
12.490383571719443,12.52
23.214794689818017,22.86
22.9195828188685,23.71
15.69318085940436,15.56
18.062273864718012,17.91
20.416259982353306,20.54
9.61906214940677,9.07
13.019470060410264,13.27
23.18609233799848,23.189999
5.980241634088016,6.54
28.425159864815736,28.5
6.967916835896543,7.03
6.77954007145254,4.58
6.62255131431822,6.9449997
11.487890003246946,11.8
12.121342721174477,14.85
-0.0024685125325854163,0.0
6.035851146363766,5.85
11.114151953527017,11.38
20.067607883865367,20.25
10.491986124713295,11.67
10.621228679174616,11.13
11.593286422695906,11.58
17.477795430238928,18.57
20.525822716536798,19.46
22.34032642831076,25.09
22.82798764271681,22.84
20.576688306882662,19.494999
21.38523628786757,21.195
16.372590035317444,15.6
0.0047831749153358,0.0
5.207643859520924,5.37
5.328199182325227,6.19
17.912658250863977,15.32
19.085918280316207,18.95
26.548819277966206,26.24
21.0480913701224,20.26
9.628355328635264,9.61
23.389384399665467,22.61
20.845743748856606,21.09
15.95610537900944,16.16
9.804425269577985,10.14
11.60844325204003,11.46
17.309209814347636,16.955
12.099294731998553,12.04
7.180639659361916,5.5200005
6.0037924238218645,6.345
22.618944678230637,22.689999
28.018696810470583,28.15
14.186546633915325,14.21
0.002792722128757941,0.0
9.756829753406755,9.345
10.430292880853221,10.12
13.121500744398343,13.61
5.871233698123943,5.6549997
28.71389492380703,29.63
16.182088328566657,16.53
8.809098535149328,8.65
5.766738025616033,6.275
13.133672683626386,12.73
20.55144262074223,20.44
10.16500056973212,10.82
5.35656945546771,5.32
10.003791866813366,10.47
12.217775032937345,13.465
13.38711308413994,14.21
16.992504404291616,18.01
-0.04162573829104189,0.0
5.823119188923352,6.62
6.959020453290337,6.58
20.983825884412493,20.76
13.82023424873252,11.72
15.219229571904522,14.54
11.73092882542532,10.15
12.596795208182202,11.51
27.896202304050682,26.94
15.98632221520705,15.27
9.503702951064795,9.07
38.65716933860433,36.7
10.949714692613647,10.33
6.753157185095931,6.27
22.0632849319774,22.86
8.897248445373416,10.16
18.791595550561837,18.43
18.767951968256067,18.95
8.585720583724905,9.67
20.126223764378462,20.085
14.885287397964063,15.19
4.310853705671758,5.0699997
21.021779978085668,20.88
18.331859374396686,18.66
-6.676575082944429e-05,0.0
17.21272567478893,17.244999
11.361738264567514,11.85
0.0021099909265639835,0.0
7.032482415145454,5.97
14.982103311168109,13.14
23.423095339661014,23.74
5.812484742083449,5.34
6.692625963798431,5.88
14.868985483901428,18.11
14.77609360536469,14.895
9.510156982464604,9.39
26.28432427922724,25.87
15.69033769495675,14.735
5.435299096596959,5.7299995
18.957496487911875,19.64
14.64641405690742,15.49
4.452239340461187,4.4449997
26.532208539686412,26.439999
12.1305304228141,14.594999
5.33476826327789,4.9799995
24.20433667292041,22.869999
15.608228469281729,16.72
5.166614066808441,5.3450003
6.516018413860277,6.635
16.645547510812754,16.84
6.596478296017955,6.69
15.928138053899756,16.1
26.64666313240804,27.19
14.945924273757285,14.43
24.164903589901304,25.57
2.3721286600879607,1.925
9.873389539430661,10.23
16.82356713168824,16.46
12.298188877320838,12.81
6.274737356727702,7.2
7.746218081859928e-05,0.0
21.161681586478277,20.485
13.7780185729819,14.43
27.619376599700093,28.0
13.730346185411902,14.165
16.480869726628526,16.6
8.55220516783271,6.7799997
16.6351778542258,15.74
5.43923075349403,4.89
10.794629058243322,10.84
28.575409876697126,27.885
7.127134162974604,7.05
20.59946640628779,19.84
14.63354725405487,14.21
17.498208747979366,18.21
24.319559819061876,23.79
18.462633288228616,19.38
7.199152943062647,6.39
0.0047831749153358,0.0
12.776879517827679,12.2
14.730868221353077,13.68
5.9583166971387795,6.78
17.866196139344037,17.97
12.888823952789146,11.145
12.454224594857147,12.9
15.171469841891785,15.4
20.84699908067266,19.564999
10.212956443587165,10.41
13.883688132701435,13.705
23.44742903533581,21.04
21.05669783036285,22.73
-6.676575083122064e-05,0.0
20.617977533506863,20.54
18.519076437117384,18.55
21.383326852766142,20.79
12.585761253575814,12.3
18.973489294587914,18.76
32.77905772173451,31.61
5.079294984547676,5.1800003
14.177847261361963,14.38
22.072519641537816,22.220001
18.478003329383146,18.075
19.61569617799009,21.19
17.15941367561956,17.02
14.897221453805846,14.86
6.115641845173929,6.33
19.328411565727276,19.03
18.71199253746538,17.59
11.464771458618646,11.709999
18.787630587117924,18.89
34.391413077768576,33.51
19.47509662635445,19.42
15.974451217814087,16.38
4.050466578992806,3.83
2.9654468834027297,2.24
-0.00246851253258364,0.0
3.6634300814115455,3.4
25.50360579332658,27.49
13.722497810444619,14.08
5.868748366607091,5.53
12.66427882689188,13.95
17.353801476937896,17.994999
12.056392468346843,12.14
15.26560313267015,15.16
6.859677141109578,6.46
